sentiment,message,Tweet
0,"Seems like good news from an efficiency / global warming perspective. Less so if, to you, single-family home = Amer… https://t.co/0DHrT6gyyc","Seems like good news from an efficiency / global warming perspective. Less so if, to you, single-family home = Amer… "
2,Theresa May accused of being ‘Donald Trump’s mole’ in Europe after UK tries to water down EU climate change policy https://t.co/WCGhzFTGaN,Theresa May accused of being ‘Donald Trump’s mole’ in Europe after UK tries to water down EU climate change policy 
1,What the hell is wrong with u Trumpers ? Ozone pressing heavily ? Lack of oxygen due to Chinese global warming ?,What the hell is wrong with u Trumpers ? Ozone pressing heavily ? Lack of oxygen due to Chinese global warming ?
2,G7 summit concludes with only G6 on #climate change: The Indian Economist https://t.co/uzTWgNfSwx #environment More: https://t.co/kktr4kNo7U,G7 summit concludes with only G6 on #climate change: The Indian Economist  #environment More: 
-1,"Daily #chemtrails in San Francisco, I wonder how that adds to fighting climate change? https://t.co/cc0oU2ikW8","Daily #chemtrails in San Francisco, I wonder how that adds to fighting climate change? "
0,I can hear the climate change goons screeching REEEEEEEE https://t.co/BgAl0ATAVa,I can hear the climate change goons screeching REEEEEEEE 
2,Experts fear “silent springs” as songbirds can’t keep up with climate change. https://t.co/ZVahfAfHJY,Experts fear “silent springs” as songbirds can’t keep up with climate change. 
0,CNNMoney: Little is known about how climate change regulation and green tech would impact exxonmobil. That could s… https://t.co/jKu7LmauGH,CNNMoney: Little is known about how climate change regulation and green tech would impact exxonmobil. That could s… 
0,@BernBrigade @lumpylouise @AuntieMargot @cmac324 @jimmy_dore @SallyAlbright How is this addressing climate change?… https://t.co/CJtnyFIZsO,@BernBrigade @lumpylouise @AuntieMargot @cmac324 @jimmy_dore @SallyAlbright How is this addressing climate change?… 
1,"@TomiLahren Here is why we liberals care about climate change, guys. https://t.co/Qg14Xr5Sfu","@TomiLahren Here is why we liberals care about climate change, guys. "
1,Another deadly consequence of climate change: The spread of dangerous diseases,Another deadly consequence of climate change: The spread of dangerous diseases
0,"Hello, today I'm going to talk about global warming. I will talk about the definition of global warming, current situation,","Hello, today I'm going to talk about global warming. I will talk about the definition of global warming, current situation,"
-1,"Underwater volcanoes, not climate change, reason behind melting of West Antarctic Ice Sheet . . . Haaa Ha

https://t.co/lBg4R6zfqu","Underwater volcanoes, not climate change, reason behind melting of West Antarctic Ice Sheet . . . Haaa Ha

"
1,Opinion | Another deadly consequence of climate change: The spread of dangerous diseases https://t.co/uvkFm2rMP6,Opinion | Another deadly consequence of climate change: The spread of dangerous diseases 
1,"#NoSmokingCar
A very polluted city now a day cars smoke increase global warming. Please Drive electric cars @MahindraElctrc .","#NoSmokingCar
A very polluted city now a day cars smoke increase global warming. Please Drive electric cars @MahindraElctrc ."
2,UN chief urges action on climate change as Trump debates https://t.co/k9TUHrlauf,UN chief urges action on climate change as Trump debates 
1,"#news On climate change, it’s Trump against the world https://t.co/Xi3BS0ddVa","#news On climate change, it’s Trump against the world "
2,How #climate change affects asthma: https://t.co/chICQTnZJR,How #climate change affects asthma: 
1,"When POTUS does not believe that climate change is real, it is very chilling. Pun intended..#ParisAgreement https://t.co/0KUnioO68V","When POTUS does not believe that climate change is real, it is very chilling. Pun intended..#ParisAgreement "
1,@guardian Remember @realDonaldTrump about your golf course in Scotland when you're denying climate change… https://t.co/awFnz2Pmsa,@guardian Remember @realDonaldTrump about your golf course in Scotland when you're denying climate change… 
1,Laughing gas is seeping out of the Arctic thanks to climate change https://t.co/iWQP4CqeLc via @qz,Laughing gas is seeping out of the Arctic thanks to climate change  via @qz
0,"You guys watching the climate change stuff in the news? Last time a celebrity pulled out of Paris, we got a leaked… https://t.co/VMtL8EGsoV","You guys watching the climate change stuff in the news? Last time a celebrity pulled out of Paris, we got a leaked… "
1,"*EVEN IF* climate change wasn’t real, acting as if it were would still immeasurably improve the world on many levels. There’s no downsides.","*EVEN IF* climate change wasn’t real, acting as if it were would still immeasurably improve the world on many levels. There’s no downsides."
1,"@TJackson432 @RichardDawkins Also, when something has scientific consensus that human influence on climate change h… https://t.co/0STzfH2p5u","@TJackson432 @RichardDawkins Also, when something has scientific consensus that human influence on climate change h… "
2,"Tackling climate change will boost economic growth, OECD says https://t.co/p0sIYbiuyX","Tackling climate change will boost economic growth, OECD says "
0,@GingerConstruct Wasn't she and her husband supposed to save the world by focusing on climate change with her father?,@GingerConstruct Wasn't she and her husband supposed to save the world by focusing on climate change with her father?
1,@realDonaldTrump Congratulations on escalating the real threat that is global warming. You might not care but some… https://t.co/ABaFAk2oiW,@realDonaldTrump Congratulations on escalating the real threat that is global warming. You might not care but some… 
-1,"Without global warming no need for global taxes to fight it.
No taxes no World wide gov!

https://t.co/hlKFLeHwWF... https://t.co/l2eqbkZKmO","Without global warming no need for global taxes to fight it.
No taxes no World wide gov!

 "
-1,"@thehill Dear Anti-Semitic #UnitedNations,
If #CO2 causes 'climate change' then OUTLAW petroleum.… https://t.co/as31ari4A7","@thehill Dear Anti-Semitic #UnitedNations,
If #CO2 causes 'climate change' then OUTLAW petroleum.… "
1,"@climatebrad @elonmusk Musk prioritizes NewSpace over environment - look at him fundraise for climate change deniers
https://t.co/0QZs4nzVUD","@climatebrad @elonmusk Musk prioritizes NewSpace over environment - look at him fundraise for climate change deniers
"
-1,@RobertWoodham2 @EcoSexuality @peter_upfield @peidays306 @realDonaldTrump Very true - we have to get out - global warming is a hoax -,@RobertWoodham2 @EcoSexuality @peter_upfield @peidays306 @realDonaldTrump Very true - we have to get out - global warming is a hoax -
0,Not a single mention of China inventing climate change. Fake news!!! #BBCDebate #LeadersDebate,Not a single mention of China inventing climate change. Fake news!!! #BBCDebate #LeadersDebate
1,Mr. Trump @realDonaldTrump: you may not believe in climate change but your insurance company does. Be a businessman,Mr. Trump @realDonaldTrump: you may not believe in climate change but your insurance company does. Be a businessman
2,Government scientists say climate change could wipe out U.S. coral reefs in just a few decades. https://t.co/NcQE8Q8qF4,Government scientists say climate change could wipe out U.S. coral reefs in just a few decades. 
0,@StJohnsSE19 climate change comments from #candidates2017 https://t.co/B9z2XxgXoS,@StJohnsSE19 climate change comments from #candidates2017 
0,"@shannoncoulter As world leaders fly private jets, limos to talk about climate change... Tell me what verifiable be… https://t.co/xN9K9pz6lU","@shannoncoulter As world leaders fly private jets, limos to talk about climate change... Tell me what verifiable be… "
1,@BBCBreaking Not good Mr president. climate change is for real,@BBCBreaking Not good Mr president. climate change is for real
1,@JasonBordoff @StevenMufson Shareholders instruct Exxon to recognise that fighting climate change affects their bus… https://t.co/wBcdyfSaGX,@JasonBordoff @StevenMufson Shareholders instruct Exxon to recognise that fighting climate change affects their bus… 
0,"@Diplomat655 @WiserThanIWasB4 @LuEleison @elusivemoby Actually made it for the climate change video they made.
Frie… https://t.co/ECfITk1FPo","@Diplomat655 @WiserThanIWasB4 @LuEleison @elusivemoby Actually made it for the climate change video they made.
Frie… "
1,@senronjohnson - from a voter in your district: please consider Carbon Fee and Dividend to address #climate change. @citizensclimate,@senronjohnson - from a voter in your district: please consider Carbon Fee and Dividend to address #climate change. @citizensclimate
1,@CMSH1969 @JohnKasich The 'deal' is about how the entire world is effected by climate change. It's unfortunate that… https://t.co/qUFqffl9KF,@CMSH1969 @JohnKasich The 'deal' is about how the entire world is effected by climate change. It's unfortunate that… 
2,"Shareholders force ExxonMobil to come clean on cost of climate change
Fμ©€ Trump &amp; RexTillerson
https://t.co/qiKZ5cZlab","Shareholders force ExxonMobil to come clean on cost of climate change
Fμ©€ Trump &amp; RexTillerson
"
1,Way to go Blackrock! Financial firms lead shareholder against Exxon Mobile and their climate change policies! https://t.co/h0KlhENvAX,Way to go Blackrock! Financial firms lead shareholder against Exxon Mobile and their climate change policies! 
1,"@MarkHertling @barbarastarrcnn @CNNPolitics Person associates climate change agreement with Obama, hence, it must g… https://t.co/MQiuyHDTzt","@MarkHertling @barbarastarrcnn @CNNPolitics Person associates climate change agreement with Obama, hence, it must g… "
1,"@SFCFinance Hey! We have a new board for bouncing ideas on climate change, are you interested? https://t.co/LTVC09rfhf","@SFCFinance Hey! We have a new board for bouncing ideas on climate change, are you interested? "
-1,Lol global warming isn't real. RIP to the dock. https://t.co/izt7d5SeGX,Lol global warming isn't real. RIP to the dock. 
2,"Roughly 4-in-10 Americans expect harmful effects from climate change on wildlife, shorelines and weather patterns… https://t.co/lmV9T9nbLc","Roughly 4-in-10 Americans expect harmful effects from climate change on wildlife, shorelines and weather patterns… "
-1,@realDonaldTrump An important issue and one of many reason I back you. Please DON'T do global warming crap,@realDonaldTrump An important issue and one of many reason I back you. Please DON'T do global warming crap
1,"@TimWattsMP Isn't that part of the Secret Coalition agreement ?
To do as little as possible/thwart climate change policy
 #auspol","@TimWattsMP Isn't that part of the Secret Coalition agreement ?
To do as little as possible/thwart climate change policy
 #auspol"
1,Y'all climate change is real like idek how this is still a debate ����,Y'all climate change is real like idek how this is still a debate ����
0,#IGES exchanged the views on climate change policy with #Tsinghua Unveristy. IGES and Tsinghua started the research… https://t.co/Pxs4RDQEHN,#IGES exchanged the views on climate change policy with #Tsinghua Unveristy. IGES and Tsinghua started the research… 
1,One can only hope that the little we are doing to prevent climate change isn't decimated tomorrow. https://t.co/ZdfKn3ttLR,One can only hope that the little we are doing to prevent climate change isn't decimated tomorrow. 
1,Because climate change is a game show. https://t.co/7t1RQMuBbh,Because climate change is a game show. 
1,please send him to Venus so he can experience what global warming really is. no walls can protect him there. right… https://t.co/vl1NevcQnT,please send him to Venus so he can experience what global warming really is. no walls can protect him there. right… 
1,"Human rights, climate change, supply chain, business ethics, CG: most important engagement issues for Swiss investo… https://t.co/jAY8akxikq","Human rights, climate change, supply chain, business ethics, CG: most important engagement issues for Swiss investo… "
1,"No offense to a good meme, but could y'all chill on the whole #covfefe thing to talk about, you know, the whole climate change business.","No offense to a good meme, but could y'all chill on the whole #covfefe thing to talk about, you know, the whole climate change business."
2,ExxonMobil’s shareholders force the company to confront climate change head on https://t.co/aMZDDaNJF9,ExxonMobil’s shareholders force the company to confront climate change head on 
1,Does Trump know or even care that his beloved Mar a Largo estate will be under water without an agreement on climate change !,Does Trump know or even care that his beloved Mar a Largo estate will be under water without an agreement on climate change !
1,The U.S. could learn from China about climate change policy | Opinion https://t.co/1bM4Vb4W7Q,The U.S. could learn from China about climate change policy | Opinion 
2,Britain urges United States to take climate change seriously - Nasdaq https://t.co/OI169t0O7x #Market #Equity,Britain urges United States to take climate change seriously - Nasdaq  #Market #Equity
2,Will CBA's board vote against financing Adani – and against global warming? @CBAnewsroom https://t.co/a3rVHwodtd,Will CBA's board vote against financing Adani – and against global warming? @CBAnewsroom 
2,China's Li: fighting climate change is 'global consensus' - Chinese Premier Li Keqiang says fighting climate ch... https://t.co/rw5J3XwfIv,China's Li: fighting climate change is 'global consensus' - Chinese Premier Li Keqiang says fighting climate ch... 
2,"https://t.co/BuJ3Xb5hNx lllll The UK will continue to lobby the US to take climate change seriously, the Foreign Secretary has said, as th…"," lllll The UK will continue to lobby the US to take climate change seriously, the Foreign Secretary has said, as th…"
2,#BreakingNews CHINA CLIMATE CHANGE - China promises to keep up fight against climate change https://t.co/9h3PTOgqPR,#BreakingNews CHINA CLIMATE CHANGE - China promises to keep up fight against climate change 
1,@SenWarren @realDonaldTrump Such a poor decision. Science has proven climate change. The entire world agrees there'… https://t.co/RJY7WxGbzW,@SenWarren @realDonaldTrump Such a poor decision. Science has proven climate change. The entire world agrees there'… 
1,@realDonaldTrump pulling out of Paris deal! He don't give a fuck about climate change he here to snatch America by the Pussy!,@realDonaldTrump pulling out of Paris deal! He don't give a fuck about climate change he here to snatch America by the Pussy!
2,Donald Trump likely to pull out of Paris deal: US states pledge to continue efforts to combat climate change -…… https://t.co/FkI7wbmHwM,Donald Trump likely to pull out of Paris deal: US states pledge to continue efforts to combat climate change -…… 
2,Trump to announce decision on climate change Thursday https://t.co/8DHcsgw7vt https://t.co/0u2U1huE7q,Trump to announce decision on climate change Thursday  
0,Comparing what the manifestos say on energy and climate change https://t.co/lPhcgYCuqo Thanks @CarbonBrief #energy #climatechange #GE2017,Comparing what the manifestos say on energy and climate change  Thanks @CarbonBrief #energy #climatechange #GE2017
1,Totally dangerous that climate change disinformation from the right will set US back AND WEAKEN our leadership role… https://t.co/ZeEw31fbwW,Totally dangerous that climate change disinformation from the right will set US back AND WEAKEN our leadership role… 
2,Chinese &amp; EU officials have been working to agree a joint statement on climate change &amp; clean energy #EUChinaSummit https://t.co/gQiHAkNm3B,Chinese &amp; EU officials have been working to agree a joint statement on climate change &amp; clean energy #EUChinaSummit 
2,US researchers claim ‘Beef ban’ can mitigate climate change. https://t.co/DnUtEIDf6C via @postcard_news,US researchers claim ‘Beef ban’ can mitigate climate change.  via @postcard_news
2,"Boris Johnson 'continues to lobby' US on climate change, Trump's decision on Paris agreement looms https://t.co/VPSwATN2Cz #http://finance…","Boris Johnson 'continues to lobby' US on climate change, Trump's decision on Paris agreement looms  #"
-1,@peddoc63 I think ol' Joe has had too much #Covfefe already....the left all need valium before they add to faux 'global warming',@peddoc63 I think ol' Joe has had too much #Covfefe already....the left all need valium before they add to faux 'global warming'
1,"With climate change, Trump may send the USA on a one way ride to true and permanent decline.","With climate change, Trump may send the USA on a one way ride to true and permanent decline."
0,watched politics last night and realized that republicans only care about taxes and global warming...#petty,watched politics last night and realized that republicans only care about taxes and global warming...#petty
2,Trump to announce decision on climate change Thursday https://t.co/HQdEUgDzmG,Trump to announce decision on climate change Thursday 
-1,"The only climate change we ALL need to be concerned with is when we meet face 2 face with Christ.
Amos 4:12 -'...pr… https://t.co/Ogg4QcIc3M","The only climate change we ALL need to be concerned with is when we meet face 2 face with Christ.
Amos 4:12 -'...pr… "
1,I'm now convinced that no action against climate change is necessary. /s https://t.co/NGM9l5f1WL,I'm now convinced that no action against climate change is necessary. /s 
0,"Dilbert 1, Yale 0: So Scott Adams wrote a Dilbert cartoon poking fun at climate change scientists: View attachment… https://t.co/x9pHXVzjtP","Dilbert 1, Yale 0: So Scott Adams wrote a Dilbert cartoon poking fun at climate change scientists: View attachment… "
2,#SMARTPipsHub Finance: LIVE: Trump to announce Paris climate change decision at 3pm ET - https://t.co/juMpTszKlo… https://t.co/IabFqTnrTw,#SMARTPipsHub Finance: LIVE: Trump to announce Paris climate change decision at 3pm ET -  
-1,The funniest thing in the world is a Liberal who believes in climate change......and smokes (anything). ����,The funniest thing in the world is a Liberal who believes in climate change......and smokes (anything). ����
-1,"@Jim_Gilman @JoelQuatro84 @mistercarter7 @uptownlinda @washingtonpost ...finally admit it. Yes, global warming is f… https://t.co/3IkIKdOP7u","@Jim_Gilman @JoelQuatro84 @mistercarter7 @uptownlinda @washingtonpost ...finally admit it. Yes, global warming is f… "
1,@1a @tomkarako This would be a great day to talk about climate change and the Paris agreement. a large amount of pe… https://t.co/wQDkPqIzqZ,@1a @tomkarako This would be a great day to talk about climate change and the Paris agreement. a large amount of pe… 
1,@mashable @meljmcd We have to get through to people re: climate change. Trump is the anti-change,@mashable @meljmcd We have to get through to people re: climate change. Trump is the anti-change
1,Citizens against climate change: legal action surge indicates a growing global hunger for accountability https://t.co/VDyB6PV3Wy,Citizens against climate change: legal action surge indicates a growing global hunger for accountability 
1,Lets wait 100 years for new set of brilliant minds to confirm climate change then. Oh wait...there won't be any. https://t.co/zVA2ylqOEz,Lets wait 100 years for new set of brilliant minds to confirm climate change then. Oh wait...there won't be any. 
2,"In Massachusetts, it's not just Democrats urging Trump to stay in the Paris climate change agreement https://t.co/cm5enu0gK6","In Massachusetts, it's not just Democrats urging Trump to stay in the Paris climate change agreement "
2,#Egypt #France #Italy The Latest: China calls climate change ‘global consensus’ https://t.co/WvJ4C7JjuY https://t.co/7Z9KuAUnkd,#Egypt #France #Italy The Latest: China calls climate change ‘global consensus’  
2,#Ankara #London #Berlin The Latest: China calls climate change ‘global consensus’ https://t.co/yluXVcrSx7 https://t.co/es6kmtebHE,#Ankara #London #Berlin The Latest: China calls climate change ‘global consensus’  
1,You'd think that even climate change deniers could get behind this solely from an economic standpoint. A Paris pull… https://t.co/IWPVXMA7TL,You'd think that even climate change deniers could get behind this solely from an economic standpoint. A Paris pull… 
2,Economist: climate change won’t be the only major concern if Trump pulls out of the Paris Accord https://t.co/43OkPj0ThU,Economist: climate change won’t be the only major concern if Trump pulls out of the Paris Accord 
1,"@manmademoon Wow, really??! GOP rep: If climate change is real, God will 'take care of it' https://t.co/WKe9tKYqEe","@manmademoon Wow, really??! GOP rep: If climate change is real, God will 'take care of it' "
2,GOP congressman who believes in climate change says God will 'take care of it' https://t.co/ewPvNw5uvr,GOP congressman who believes in climate change says God will 'take care of it' 
1,"@UKLabour All governments (except 47) being too slow on climate change, please come out and show us you would ACT f… https://t.co/WyF4CfVUXU","@UKLabour All governments (except 47) being too slow on climate change, please come out and show us you would ACT f… "
1,Get real on climate change PLEASE https://t.co/v4wTucKfXo #nopipelines #stopkindermorgan https://t.co/PAUtyGWE6d,Get real on climate change PLEASE  #nopipelines #stopkindermorgan 
1,"@Acosta @Sophiemcneill maybe we can fill it with climate change deniers, what? we'd have to freeze them first?!... well... ok...","@Acosta @Sophiemcneill maybe we can fill it with climate change deniers, what? we'd have to freeze them first?!... well... ok..."
1,@CNN Omg and Donald Trump doesn't think there's climate change,@CNN Omg and Donald Trump doesn't think there's climate change
2,World leaders reaffirm commitment to fighting climate change - Fox News https://t.co/ATN9mityft,World leaders reaffirm commitment to fighting climate change - Fox News 
1,The other climate change Trump doesn't understand: How the energy business climate has shifted - Washington Post https://t.co/bJBBieGsac,The other climate change Trump doesn't understand: How the energy business climate has shifted - Washington Post 
-1,"The fake news media wants to talk about fake global warming when we should be focusing on the Philippines!' - Future Trump, guaranteed.","The fake news media wants to talk about fake global warming when we should be focusing on the Philippines!' - Future Trump, guaranteed."
2,Republicans who support combating climate change urge Trump to stay in Paris deal https://t.co/nrQLs4Tfa1 via @HuffPostPol,Republicans who support combating climate change urge Trump to stay in Paris deal  via @HuffPostPol
1,first…. to die of climate change related natural disasters https://t.co/uoUSSVaHMK,first…. to die of climate change related natural disasters 
-1,"@realDonaldTrump lectured by leaders on climate change who don't meet NATO commitment to 2% of GDP on defense, the irony #ParisAgreement","@realDonaldTrump lectured by leaders on climate change who don't meet NATO commitment to 2% of GDP on defense, the irony #ParisAgreement"
1,"If humanity wakes up and survives climate change, Trump's deserved legacy will be the exact opposite of his own deluded sense of self.","If humanity wakes up and survives climate change, Trump's deserved legacy will be the exact opposite of his own deluded sense of self."
1,The denial of climate change and global warming is the most idiotic strategic move from #Trump ever !!! https://t.co/C2bmuJqZse,The denial of climate change and global warming is the most idiotic strategic move from #Trump ever !!! 
1,@realDonaldTrump just withdrew our nation from the global commitment of climate change. #ParisAgreement,@realDonaldTrump just withdrew our nation from the global commitment of climate change. #ParisAgreement
0,US has announced it will withdraw from the Paris climate accord. Over 33 thousand WikiLeaks docs on climate change: https://t.co/2YwRTgWeRB,US has announced it will withdraw from the Paris climate accord. Over 33 thousand WikiLeaks docs on climate change: 
1,@amazingatheist even dumber than this person would be knowing that climate change is real and endorsing a climate change denialist,@amazingatheist even dumber than this person would be knowing that climate change is real and endorsing a climate change denialist
1,@AyoAtitebi covfefe thinks climate change is covfefe... He's a big mistake,@AyoAtitebi covfefe thinks climate change is covfefe... He's a big mistake
0,"@Restoration 2/2 I hope you'll consider buying a copy. Two chapters explore climate change science objectively, you may like it! Best, Matt","@Restoration 2/2 I hope you'll consider buying a copy. Two chapters explore climate change science objectively, you may like it! Best, Matt"
2,WH official briefing reporters on #ParisAgreement could not say if @POTUS believes human activity contributes to climate change.,WH official briefing reporters on #ParisAgreement could not say if @POTUS believes human activity contributes to climate change.
-1,@markellislive Yes climate change is real... it's only been around for millions of years... does anyone not see the… https://t.co/U2TYJbbSsW,@markellislive Yes climate change is real... it's only been around for millions of years... does anyone not see the… 
1,"@_s_clark Not environmentalism per se, but definitely the climate change/global warming part of it. People like the environment. Really.","@_s_clark Not environmentalism per se, but definitely the climate change/global warming part of it. People like the environment. Really."
1,Trump...u r now living in a beautiful planet called earth. U do realize about climate change right? So wth r u doin?,Trump...u r now living in a beautiful planet called earth. U do realize about climate change right? So wth r u doin?
0,@mitchellvii Fox just released another Bullshit pol about climate change. Love to see the sample size and DNA. Such bull.,@mitchellvii Fox just released another Bullshit pol about climate change. Love to see the sample size and DNA. Such bull.
2,"Nike, Google, and other companies take down Trump over climate change https://t.co/2lFPGo4Dck https://t.co/gJZZTSYLce","Nike, Google, and other companies take down Trump over climate change  "
1,"petty egotistical buffoon believes climate change a hoax. @realDonaldTrump can't even comprehend he's uneducated &amp; wrong
#resist #dumptrump","petty egotistical buffoon believes climate change a hoax. @realDonaldTrump can't even comprehend he's uneducated &amp; wrong
#resist #dumptrump"
0,The climate change ship has already sailed,The climate change ship has already sailed
0,Why do we have to make a deal to do OUR part for climate change? Why can't everyone just do their part for our planet?,Why do we have to make a deal to do OUR part for climate change? Why can't everyone just do their part for our planet?
1,Nicaragua wasn't in because it wanted STRONGER climate change efforts. https://t.co/gShnYSXtJC,Nicaragua wasn't in because it wanted STRONGER climate change efforts. 
0,@ineed2takeatwit @zwash300 @FoxNews @TheJuanWilliams Lolololololol. Oceans are rising even without climate change… https://t.co/UHgJ4G9iq4,@ineed2takeatwit @zwash300 @FoxNews @TheJuanWilliams Lolololololol. Oceans are rising even without climate change… 
2,Paris Agreement on climate change: US withdraws as Trump calls it 'unfair'' via FOX NEWS https://t.co/E1xTN6gNOm https://t.co/Occz6cepdm,Paris Agreement on climate change: US withdraws as Trump calls it 'unfair'' via FOX NEWS  
1,Explore MacArthur’s continued work aimed at preventing climate change: https://t.co/cN8aZmURoj https://t.co/2rpwgwDufP,Explore MacArthur’s continued work aimed at preventing climate change:  
-1,"If the fukn libs would close their traps, there would not be global warming - all they spew is hot air and CO2
https://t.co/7EyBH4trYC","If the fukn libs would close their traps, there would not be global warming - all they spew is hot air and CO2
"
0,"@realDonaldTrump confirms the withdrawal from Paris Agreement. He says it's not the climate change, it's just weather. ��","@realDonaldTrump confirms the withdrawal from Paris Agreement. He says it's not the climate change, it's just weather. ��"
1,@DJSPINtel Fighting global warming does require starving. Get your data from science not right wing propaganda,@DJSPINtel Fighting global warming does require starving. Get your data from science not right wing propaganda
-1,The earth had 'global warming' back around 800 A.D. Lasted about 500 years. Caused by prehistoric SUVs and power plants. I guess.,The earth had 'global warming' back around 800 A.D. Lasted about 500 years. Caused by prehistoric SUVs and power plants. I guess.
-1,"@TuckerCarlson Tucker global warming its June 1st and its 55 degrees! This climate change is a scam! Obama,Clintons… https://t.co/2vFpnMTXxt","@TuckerCarlson Tucker global warming its June 1st and its 55 degrees! This climate change is a scam! Obama,Clintons… "
0,"Maybe a freak storm, generated by global warming, will hit Washington DC, damage White House, Congress and other hi… https://t.co/lAvXjaOcty","Maybe a freak storm, generated by global warming, will hit Washington DC, damage White House, Congress and other hi… "
2,Donald Trump pulls US out of global climate change accord https://t.co/qHYhbZDvI4 https://t.co/dQGDemVcxM,Donald Trump pulls US out of global climate change accord  
2,European leaders vow to keep fighting global warming despite US withdrawal https://t.co/T2wCwn0smO,European leaders vow to keep fighting global warming despite US withdrawal 
0,@_NiallMcCarthy @GA14Indivisible @rachelheldevans I don't think that's accurate. Many doubt man made climate change… https://t.co/uqR0g7tkqI,@_NiallMcCarthy @GA14Indivisible @rachelheldevans I don't think that's accurate. Many doubt man made climate change… 
1,Well done @elonmusk Enlightened America will rise to the climate change challenge despite @POTUS… https://t.co/3qyeJgqbus,Well done @elonmusk Enlightened America will rise to the climate change challenge despite @POTUS… 
0,Your mcm thinks climate change is a hoax.,Your mcm thinks climate change is a hoax.
2,US withdrawal from Paris Treaty on climate change universally condemned https://t.co/2NitwGbZ0Q,US withdrawal from Paris Treaty on climate change universally condemned 
1,"Just a reminder than climate change hypocrite Trudeau is a #keystoneXL pipeline enabler, sending filthy Alberta tar… https://t.co/pzQpInmr04","Just a reminder than climate change hypocrite Trudeau is a #keystoneXL pipeline enabler, sending filthy Alberta tar… "
1,"I mean, even Palestine and Israel agree that climate change needs to be addressed.","I mean, even Palestine and Israel agree that climate change needs to be addressed."
1,Al Gore may be a scam but climate change is real. https://t.co/cpt27CS1lo,Al Gore may be a scam but climate change is real. 
1,@jk_rowling I just love you. @realDonaldTrump climate change IS real &amp; my WV coal miner papa would think you're a m… https://t.co/qpyWY29eZ9,@jk_rowling I just love you. @realDonaldTrump climate change IS real &amp; my WV coal miner papa would think you're a m… 
0,@elonmusk I don't believe the decision was based on climate change but rather no realistic changes for good from China or India,@elonmusk I don't believe the decision was based on climate change but rather no realistic changes for good from China or India
1,Why don’t Christian conservatives worry about climate change? God. https://t.co/6WYqchTThU https://t.co/fRIXr7YUKS,Why don’t Christian conservatives worry about climate change? God.  
1,That's so awesome and inspiring to see the States come together despite #Trump short sightedness re: climate change - IT IS REAL!!!!,That's so awesome and inspiring to see the States come together despite #Trump short sightedness re: climate change - IT IS REAL!!!!
1,Now! https://t.co/XZIiWxvQXy Al Gore calls on the American people to fight climate change: https://t.co/xRlSWIIoco #bestbuy #job #np #musi…,Now!  Al Gore calls on the American people to fight climate change:  #bestbuy #job #np #musi…
1,"Trump can't even convert F to C or even now what LCL BUT YET, He want to talk about climate change like he has a PhD in climatology.","Trump can't even convert F to C or even now what LCL BUT YET, He want to talk about climate change like he has a PhD in climatology."
-1,"@elonmusk 'Am convinced global warming is manmade so I'm leaving Paris in my jet, leaving a huge carbon footprint,… https://t.co/2j63f3qGNb","@elonmusk 'Am convinced global warming is manmade so I'm leaving Paris in my jet, leaving a huge carbon footprint,… "
1,It blows my mind that some people truly believe that climate change isn't real,It blows my mind that some people truly believe that climate change isn't real
0,Covfefe with Scott Adams - climate change and whatnot \ 2017.06.01 https://t.co/tP4YsLBsd8,Covfefe with Scott Adams - climate change and whatnot \ 2017.06.01 
-1,@foxandfriends @GeraldoRivera It has nothing to do w/climate change...it's all about lining the pockets of the 'New… https://t.co/ZgUv9ldycP,@foxandfriends @GeraldoRivera It has nothing to do w/climate change...it's all about lining the pockets of the 'New… 
1,"Rather deny the presidency, than climate change.","Rather deny the presidency, than climate change."
1,Please tell me the Sec of Ed is not equating climate change to seasons. https://t.co/6cp9DjCJ9D,Please tell me the Sec of Ed is not equating climate change to seasons. 
1,"Here is a picture of my Friday hero. Having fun, fighting climate change, and setting the example for the next gen… https://t.co/PgQQl8OWeE","Here is a picture of my Friday hero. Having fun, fighting climate change, and setting the example for the next gen… "
0,"@realMSTD @IBM @PathwaysInTech if you believe n climate change,no one will stop you from sending them a check or ditiching your car.","@realMSTD @IBM @PathwaysInTech if you believe n climate change,no one will stop you from sending them a check or ditiching your car."
0,Than turning everyone against those who don't understand. If you were greeted the way people who don't believe in climate change are (4),Than turning everyone against those who don't understand. If you were greeted the way people who don't believe in climate change are (4)
1,@JedediahBila @RandPaul I think he is way off. US has been largest polluter for 50 years. I like Rand but climate change is not hysterical,@JedediahBila @RandPaul I think he is way off. US has been largest polluter for 50 years. I like Rand but climate change is not hysterical
1,"A timeline of Earth's temperature since the last Ice Age: a clear, direct, and funny visualization of climate change https://t.co/Nf9v91xWVN","A timeline of Earth's temperature since the last Ice Age: a clear, direct, and funny visualization of climate change "
0,@RobertIger @elonmusk Not exactly You resigned because you wouldn't be benefitting from climate change agenda. You… https://t.co/g9W8lIngRp,@RobertIger @elonmusk Not exactly You resigned because you wouldn't be benefitting from climate change agenda. You… 
-1,"@realDonaldTrump The Libs/dems are also greedy lunatics! If global warming even exists, it because THEY are so 'hot… https://t.co/j3OiqKojQ4","@realDonaldTrump The Libs/dems are also greedy lunatics! If global warming even exists, it because THEY are so 'hot… "
