sequence,labels_scores,technology,politics,finance,wildlife,label,score
@realDonaldTrump Because you're not yet sure about climate change ...a week should allow you to learn enough to do what you have to do.,"{'politics': 0.7274584770202637, 'technology': 0.13690662384033203, 'wildlife': 0.07454311102628708, 'finance': 0.06109171360731125}",0.13690662384033203,0.7274584770202637,0.06109171360731125,0.07454311102628708,politics,0.7274584770202637
"The talks on climate change during of the #G7Taormina summit in Taormina, Italy were unsatisfactory, said German ch… ","{'politics': 0.8004031777381897, 'wildlife': 0.07431983947753906, 'technology': 0.07068495452404022, 'finance': 0.054592035710811615}",0.07068495452404022,0.8004031777381897,0.054592035710811615,0.07431983947753906,politics,0.8004031777381897
G7 leaders blame Trump for failure to reach climate change agreement ,"{'politics': 0.8548712134361267, 'wildlife': 0.05555720627307892, 'technology': 0.04910486191511154, 'finance': 0.04046672582626343}",0.04910486191511154,0.8548712134361267,0.04046672582626343,0.05555720627307892,politics,0.8548712134361267
@realDonaldTrump @POTUS You fucking idiot! I'm a geologist &amp; studied climate change in college &amp; co-authored two papers on it - IT'S REAL!!!,"{'politics': 0.6119799017906189, 'technology': 0.19370487332344055, 'wildlife': 0.10880842804908752, 'finance': 0.08550683408975601}",0.19370487332344055,0.6119799017906189,0.08550683408975601,0.10880842804908752,politics,0.6119799017906189
@AbrahamEngel1 @jules_su @realDonaldTrump Me too. You know global warming is a hoax but with all these snowflakes m… ,"{'politics': 0.8715283870697021, 'technology': 0.06754647940397263, 'finance': 0.031544916331768036, 'wildlife': 0.029380250722169876}",0.06754647940397263,0.8715283870697021,0.031544916331768036,0.029380250722169876,politics,0.8715283870697021
@a2controversial BTFO global warming conspiracists,"{'politics': 0.6432046890258789, 'wildlife': 0.14951756596565247, 'technology': 0.12114407122135162, 'finance': 0.08613365888595581}",0.12114407122135162,0.6432046890258789,0.08613365888595581,0.14951756596565247,politics,0.6432046890258789
G7 summit ends without agreement on climate change  ,"{'politics': 0.5545363426208496, 'wildlife': 0.21583662927150726, 'technology': 0.1206914559006691, 'finance': 0.10893550515174866}",0.1206914559006691,0.5545363426208496,0.10893550515174866,0.21583662927150726,politics,0.5545363426208496
#G7 ....climate change or as trumps call it 'weather channel fake news gets cold every winter don't understand' :)) #colbert,"{'politics': 0.5920026302337646, 'technology': 0.20216555893421173, 'wildlife': 0.11221997439861298, 'finance': 0.09361186623573303}",0.20216555893421173,0.5920026302337646,0.09361186623573303,0.11221997439861298,politics,0.5920026302337646
"G7 leaders divided on #climate change, closer on trade issues: Fox Business  #environment","{'politics': 0.7090523838996887, 'wildlife': 0.13024893403053284, 'technology': 0.09450959414243698, 'finance': 0.06618911027908325}",0.09450959414243698,0.7090523838996887,0.06618911027908325,0.13024893403053284,politics,0.7090523838996887
G7 talks: Trump isolated over Paris climate change deal - Germany called the climate change talks 'very unsatis... ,"{'politics': 0.8289220333099365, 'technology': 0.06363880634307861, 'wildlife': 0.06246204301714897, 'finance': 0.04497715085744858}",0.06363880634307861,0.8289220333099365,0.04497715085744858,0.06246204301714897,politics,0.8289220333099365
Trump's denial of climate change should be his biggest scandal... Wtf is he thinking. Is making the world better so horrible? #climatechange,"{'politics': 0.7975123524665833, 'technology': 0.11334515362977982, 'wildlife': 0.05357833206653595, 'finance': 0.03556409478187561}",0.11334515362977982,0.7975123524665833,0.03556409478187561,0.05357833206653595,politics,0.7975123524665833
"I want better laws and a cleaner direction for climate change , and for someone who can make those happen give a damn #SummerofResistance","{'politics': 0.8374950885772705, 'wildlife': 0.07053174823522568, 'technology': 0.06011370196938515, 'finance': 0.031859491020441055}",0.06011370196938515,0.8374950885772705,0.031859491020441055,0.07053174823522568,politics,0.8374950885772705
Will anyone who supports Trumps view of climate change (non polluter cronie) please step forward? #Resist #Impeach ,"{'politics': 0.9181135296821594, 'technology': 0.042702820152044296, 'wildlife': 0.021050186827778816, 'finance': 0.018133506178855896}",0.042702820152044296,0.9181135296821594,0.018133506178855896,0.021050186827778816,politics,0.9181135296821594
This shouldn't come as much of a surprise. 45* rejects climate change so backing out of Paris Accord should be expe… ,"{'politics': 0.9364212155342102, 'technology': 0.02350827306509018, 'finance': 0.020527103915810585, 'wildlife': 0.0195433609187603}",0.02350827306509018,0.9364212155342102,0.020527103915810585,0.0195433609187603,politics,0.9364212155342102
About global warming: ,"{'wildlife': 0.40650615096092224, 'technology': 0.21567536890506744, 'politics': 0.21381133794784546, 'finance': 0.16400715708732605}",0.21567536890506744,0.21381133794784546,0.16400715708732605,0.40650615096092224,wildlife,0.40650615096092224
BBC News - G7 talks: Trump isolated over Paris climate change deal ,"{'politics': 0.800929605960846, 'wildlife': 0.07871093600988388, 'technology': 0.06719382107257843, 'finance': 0.05316561833024025}",0.06719382107257843,0.800929605960846,0.05316561833024025,0.07871093600988388,politics,0.800929605960846
@DrummPhotos @LjHaupt @datrumpnation1 I would exactly call that a ringing endorsement for climate change by the military.From your article:,"{'politics': 0.6855359077453613, 'technology': 0.17008662223815918, 'wildlife': 0.07844246178865433, 'finance': 0.06593505293130875}",0.17008662223815918,0.6855359077453613,0.06593505293130875,0.07844246178865433,politics,0.6855359077453613
"I saw this on the BBC and thought you should see it:

G7 talks: Trump isolated over Paris climate change deal - ","{'politics': 0.859180748462677, 'technology': 0.06672283262014389, 'wildlife': 0.04648949205875397, 'finance': 0.027606885880231857}",0.06672283262014389,0.859180748462677,0.027606885880231857,0.04648949205875397,politics,0.859180748462677
"@realDonaldTrump We know, Ivanka got a big cheque...what about climate change?","{'politics': 0.827918529510498, 'finance': 0.09991710633039474, 'technology': 0.041872959583997726, 'wildlife': 0.030291404575109482}",0.041872959583997726,0.827918529510498,0.09991710633039474,0.030291404575109482,politics,0.827918529510498
"@Outsideness So much of this going around, especially re:climate change. 'All we need is this marginal adjustment i… ","{'technology': 0.3754650354385376, 'politics': 0.29901230335235596, 'wildlife': 0.176274374127388, 'finance': 0.14924828708171844}",0.3754650354385376,0.29901230335235596,0.14924828708171844,0.176274374127388,technology,0.3754650354385376
"@Khanoisseur I can almost understand how an ignorant individual could dispute climate change, but not CLEAN AIR. On… ","{'politics': 0.5246875286102295, 'technology': 0.24599005281925201, 'wildlife': 0.11956211924552917, 'finance': 0.10976026952266693}",0.24599005281925201,0.5246875286102295,0.10976026952266693,0.11956211924552917,politics,0.5246875286102295
"@nytimes My request is that president of America
Will be positive about the climate change.","{'politics': 0.8038387298583984, 'wildlife': 0.0763881504535675, 'technology': 0.07500988990068436, 'finance': 0.04476320371031761}",0.07500988990068436,0.8038387298583984,0.04476320371031761,0.0763881504535675,politics,0.8038387298583984
G7 leaders blame Trump for failure to reach climate change agreement ,"{'politics': 0.8548712134361267, 'wildlife': 0.05555720627307892, 'technology': 0.04910486191511154, 'finance': 0.04046672582626343}",0.04910486191511154,0.8548712134361267,0.04046672582626343,0.05555720627307892,politics,0.8548712134361267
"G7 leaders divided on climate change, closer on trade issues ","{'politics': 0.5656784176826477, 'wildlife': 0.17079134285449982, 'technology': 0.1375916749238968, 'finance': 0.1259385496377945}",0.1375916749238968,0.5656784176826477,0.1259385496377945,0.17079134285449982,politics,0.5656784176826477
"Androids Rule The World due to climate change, but not for long. #scifi #99c  @donviecelli ","{'technology': 0.954613447189331, 'wildlife': 0.017290322110056877, 'politics': 0.014582018367946148, 'finance': 0.013514216989278793}",0.954613447189331,0.014582018367946148,0.013514216989278793,0.017290322110056877,technology,0.954613447189331
G7 leaders blame Trump for failure to reach climate change agreement ,"{'politics': 0.8548712134361267, 'wildlife': 0.05555720627307892, 'technology': 0.04910486191511154, 'finance': 0.04046672582626343}",0.04910486191511154,0.8548712134361267,0.04046672582626343,0.05555720627307892,politics,0.8548712134361267
"If you can watch this video, and still believe in the global warming scam - then you are an idiot.
","{'politics': 0.33697113394737244, 'technology': 0.33147498965263367, 'wildlife': 0.19942733645439148, 'finance': 0.13212653994560242}",0.33147498965263367,0.33697113394737244,0.13212653994560242,0.19942733645439148,politics,0.33697113394737244
Trump is not thinking of his answer to climate change but of the rating to his current actions. If the ratings... ,"{'politics': 0.9330231547355652, 'technology': 0.03125782310962677, 'wildlife': 0.019835984334349632, 'finance': 0.01588301919400692}",0.03125782310962677,0.9330231547355652,0.01588301919400692,0.019835984334349632,politics,0.9330231547355652
"Not asking about climate change or police brutality, so @ninaturner thinks those aren't issues either? #BadLogic… ","{'politics': 0.4233224391937256, 'technology': 0.21090716123580933, 'wildlife': 0.1959485411643982, 'finance': 0.1698218584060669}",0.21090716123580933,0.4233224391937256,0.1698218584060669,0.1959485411643982,politics,0.4233224391937256
Tiny seashells show extent of climate change  ,"{'wildlife': 0.7646850347518921, 'technology': 0.10980016738176346, 'politics': 0.06491722911596298, 'finance': 0.06059757620096207}",0.10980016738176346,0.06491722911596298,0.06059757620096207,0.7646850347518921,wildlife,0.7646850347518921
BBC News - G7 talks: Trump isolated over Paris climate change deal ,"{'politics': 0.800929605960846, 'wildlife': 0.07871093600988388, 'technology': 0.06719382107257843, 'finance': 0.05316561833024025}",0.06719382107257843,0.800929605960846,0.05316561833024025,0.07871093600988388,politics,0.800929605960846
"Trudeau to raise residential school apology, climate change with Pope Francis  #CTVNews #CTV #News","{'politics': 0.832132875919342, 'wildlife': 0.06713225692510605, 'technology': 0.056210957467556, 'finance': 0.04452383518218994}",0.056210957467556,0.832132875919342,0.04452383518218994,0.06713225692510605,politics,0.832132875919342
You know there's something wrong.when the safety of your country doesn't matter and climate change is more importan… ,"{'politics': 0.6906235814094543, 'technology': 0.12817466259002686, 'wildlife': 0.09330960363149643, 'finance': 0.08789214491844177}",0.12817466259002686,0.6906235814094543,0.08789214491844177,0.09330960363149643,politics,0.6906235814094543
Knowing that your hometown is teaching climate change in school makes this struggle of spreading awareness totally worth it,"{'technology': 0.3347555994987488, 'politics': 0.3050421178340912, 'wildlife': 0.2111210823059082, 'finance': 0.14908123016357422}",0.3347555994987488,0.3050421178340912,0.14908123016357422,0.2111210823059082,technology,0.3347555994987488
"Actually climate change has caused poverty, that has helped recruit people to terrorism. ","{'politics': 0.2808893322944641, 'technology': 0.2644212245941162, 'finance': 0.2328011840581894, 'wildlife': 0.22188827395439148}",0.2644212245941162,0.2808893322944641,0.2328011840581894,0.22188827395439148,politics,0.2808893322944641
"Huckabee on prioritizing terrorism over climate change: 'A beheading is worse than a sunburn'
Nothing says dumbass… ","{'politics': 0.9568618535995483, 'technology': 0.01705244928598404, 'wildlife': 0.013948990032076836, 'finance': 0.012136719189584255}",0.01705244928598404,0.9568618535995483,0.012136719189584255,0.013948990032076836,politics,0.9568618535995483
Please RT #health #fitness Is it too late to reverse global warming&amp;quot; This is what scientists have to...… ,"{'technology': 0.8088334202766418, 'politics': 0.07404141128063202, 'wildlife': 0.06886717677116394, 'finance': 0.0482579804956913}",0.8088334202766418,0.07404141128063202,0.0482579804956913,0.06886717677116394,technology,0.8088334202766418
"Merkel urges EU to control their own destiny, after Trump visit, climate change decision  ","{'politics': 0.8857662677764893, 'wildlife': 0.04393010213971138, 'technology': 0.04300037771463394, 'finance': 0.0273033045232296}",0.04300037771463394,0.8857662677764893,0.0273033045232296,0.04393010213971138,politics,0.8857662677764893
Ricardo moderates climate change workshop in Rwanda  ,"{'wildlife': 0.40472212433815, 'politics': 0.24553771317005157, 'technology': 0.21204537153244019, 'finance': 0.13769479095935822}",0.21204537153244019,0.24553771317005157,0.13769479095935822,0.40472212433815,wildlife,0.40472212433815
"@Salon If Trump pulls the US out of the international climate change agreemeent, the backlash will dwarf what he ha… ","{'politics': 0.9582545757293701, 'technology': 0.017662376165390015, 'wildlife': 0.013528465293347836, 'finance': 0.010554584674537182}",0.017662376165390015,0.9582545757293701,0.010554584674537182,0.013528465293347836,politics,0.9582545757293701
@SamanthaJPower @ParentofSam1 America is joining wacky climate change deniers. Perhaps @realDonaldTrump will join the flat earth society.,"{'politics': 0.8888198137283325, 'technology': 0.052448492497205734, 'wildlife': 0.03274821117520332, 'finance': 0.025983484461903572}",0.052448492497205734,0.8888198137283325,0.025983484461903572,0.03274821117520332,politics,0.8888198137283325
@RWPUSA And climate change is a bigger threat than Russia.,"{'wildlife': 0.3037296235561371, 'technology': 0.2882675230503082, 'politics': 0.2654833495616913, 'finance': 0.1425195038318634}",0.2882675230503082,0.2654833495616913,0.1425195038318634,0.3037296235561371,wildlife,0.3037296235561371
"Anyone who accelerates climate change by weakening environmental protection, who sells more weapons in conflict zones and who does...","{'politics': 0.47555744647979736, 'finance': 0.24458743631839752, 'wildlife': 0.1535097360610962, 'technology': 0.12634532153606415}",0.12634532153606415,0.47555744647979736,0.24458743631839752,0.1535097360610962,politics,0.47555744647979736
"@ANTITRUMPMVMT climate change is NOT about climate, about CONTROL, pls understand NOTHING is what it appears, grow… ","{'technology': 0.3424634337425232, 'politics': 0.3006491959095001, 'finance': 0.2009754329919815, 'wildlife': 0.15591193735599518}",0.3424634337425232,0.3006491959095001,0.2009754329919815,0.15591193735599518,technology,0.3424634337425232
@realDonaldTrump Don't tread on climate change. It has always been a hoax. The reason why this stupidity came into… ,"{'politics': 0.7070595026016235, 'technology': 0.13416393101215363, 'finance': 0.08070071041584015, 'wildlife': 0.0780758410692215}",0.13416393101215363,0.7070595026016235,0.08070071041584015,0.0780758410692215,politics,0.7070595026016235
"@danhiscock1998 It's not just global warming (although of course that's massive) but loss of species, water, soil fertility etc etc.","{'wildlife': 0.9408259987831116, 'technology': 0.024926897138357162, 'politics': 0.01871132291853428, 'finance': 0.015535756014287472}",0.024926897138357162,0.01871132291853428,0.015535756014287472,0.9408259987831116,wildlife,0.9408259987831116
@yywhy @LiberalJaxx @realDonaldTrump Another climate change kook speaks.,"{'politics': 0.9613701701164246, 'technology': 0.016342267394065857, 'wildlife': 0.013487418182194233, 'finance': 0.00880013220012188}",0.016342267394065857,0.9613701701164246,0.00880013220012188,0.013487418182194233,politics,0.9613701701164246
pehlay itni garmi hai upar se tire jala ke aur ziyada global warming ko contribute kartey hain,"{'technology': 0.32077112793922424, 'finance': 0.25189024209976196, 'politics': 0.21405327320098877, 'wildlife': 0.2132853865623474}",0.32077112793922424,0.21405327320098877,0.25189024209976196,0.2132853865623474,technology,0.32077112793922424
And people say global warming isn't real ,"{'politics': 0.5189705491065979, 'technology': 0.20794622600078583, 'wildlife': 0.17875313758850098, 'finance': 0.09433010220527649}",0.20794622600078583,0.5189705491065979,0.09433010220527649,0.17875313758850098,politics,0.5189705491065979
Where is the correlation??? It is a proven fact that human activity and fossil fuels cause climate change�� someone… ,"{'technology': 0.2788178622722626, 'wildlife': 0.26571518182754517, 'politics': 0.250586599111557, 'finance': 0.20488034188747406}",0.2788178622722626,0.250586599111557,0.20488034188747406,0.26571518182754517,technology,0.2788178622722626
It's literally changed so much. Probably because of global warming. ,"{'wildlife': 0.4212363362312317, 'technology': 0.3942253887653351, 'finance': 0.10954336822032928, 'politics': 0.07499488443136215}",0.3942253887653351,0.07499488443136215,0.10954336822032928,0.4212363362312317,wildlife,0.4212363362312317
How climate change could harm your health ,"{'wildlife': 0.28164345026016235, 'technology': 0.2714020311832428, 'politics': 0.23082207143306732, 'finance': 0.21613244712352753}",0.2714020311832428,0.23082207143306732,0.21613244712352753,0.28164345026016235,wildlife,0.28164345026016235
"@CNN Just like California is countering trump in climate change, Dem Senators need to visit Europe and counter trum… ","{'politics': 0.9485512971878052, 'technology': 0.02362007088959217, 'wildlife': 0.014477265998721123, 'finance': 0.013351324945688248}",0.02362007088959217,0.9485512971878052,0.013351324945688248,0.014477265998721123,politics,0.9485512971878052
Scientists say that human-caused climate change rerouted a river.  ,"{'wildlife': 0.6093405485153198, 'technology': 0.19817200303077698, 'politics': 0.12167949974536896, 'finance': 0.07080796360969543}",0.19817200303077698,0.12167949974536896,0.07080796360969543,0.6093405485153198,wildlife,0.6093405485153198
@blissinminimal What is the book title? And what is the relation between global warming and the stars?,"{'technology': 0.4634254574775696, 'wildlife': 0.20970089733600616, 'politics': 0.1674170345067978, 'finance': 0.15945661067962646}",0.4634254574775696,0.1674170345067978,0.15945661067962646,0.20970089733600616,technology,0.4634254574775696
"@nbc6 .Earth is not going anywhere. Alaska's Bogoslof Volcano erupted Sunday, sending ash 35,000 feet into the air. that is climate change.","{'wildlife': 0.3115430176258087, 'technology': 0.2593001127243042, 'finance': 0.21975842118263245, 'politics': 0.20939837396144867}",0.2593001127243042,0.20939837396144867,0.21975842118263245,0.3115430176258087,wildlife,0.3115430176258087
"It's odd we can't get climate change data anymore but sex assault victims info is public. GOP is a shit show, example of what not to do.","{'politics': 0.8879114985466003, 'technology': 0.08555574715137482, 'wildlife': 0.01468801312148571, 'finance': 0.011844789609313011}",0.08555574715137482,0.8879114985466003,0.011844789609313011,0.01468801312148571,politics,0.8879114985466003
#Download #MP3 #pop #disco - 27 -- The evidence for climate change WITHOUT computer models -  ,"{'technology': 0.807945191860199, 'wildlife': 0.0736435279250145, 'politics': 0.06465836614370346, 'finance': 0.05375291407108307}",0.807945191860199,0.06465836614370346,0.05375291407108307,0.0736435279250145,technology,0.807945191860199
@thenarayan_ If your so called food choices involves killing innocent animals and causing global warming then you better stay away from it.,"{'wildlife': 0.9512513279914856, 'politics': 0.02114378660917282, 'technology': 0.018048342317342758, 'finance': 0.009556620381772518}",0.018048342317342758,0.02114378660917282,0.009556620381772518,0.9512513279914856,wildlife,0.9512513279914856
"@realDonaldTrump @POTUS @EPAScottPruitt U are both Morons when it comes to climate change, the entire World is on board w/oil Co.s &amp; Corps!","{'politics': 0.8447744846343994, 'finance': 0.07368411123752594, 'technology': 0.04297519847750664, 'wildlife': 0.0385662205517292}",0.04297519847750664,0.8447744846343994,0.07368411123752594,0.0385662205517292,politics,0.8447744846343994
"“There is no Wikipedia entry on climate change in Malagasy, the national language of Madagascar” –@cervisarius ","{'wildlife': 0.4586319029331207, 'technology': 0.24101559817790985, 'politics': 0.17869341373443604, 'finance': 0.12165912985801697}",0.24101559817790985,0.17869341373443604,0.12165912985801697,0.4586319029331207,wildlife,0.4586319029331207
Gender Action Plan aims to integrate gender into climate change policies and strategies  via @NonProfitBlogs,"{'politics': 0.3446926474571228, 'technology': 0.24939976632595062, 'wildlife': 0.22156131267547607, 'finance': 0.1843462586402893}",0.24939976632595062,0.3446926474571228,0.1843462586402893,0.22156131267547607,politics,0.3446926474571228
A nice list of absurdities among the lines of 'CO2 causes global warming' or 'Sugar causes obesity': ,"{'politics': 0.3908911645412445, 'finance': 0.2137766033411026, 'wildlife': 0.20201309025287628, 'technology': 0.19331911206245422}",0.19331911206245422,0.3908911645412445,0.2137766033411026,0.20201309025287628,politics,0.3908911645412445
@ProfBrianCox If you want to convince people of climate change just show them the unnatural toxic molecules being produced.,"{'politics': 0.6637144088745117, 'technology': 0.2252931296825409, 'wildlife': 0.06911059468984604, 'finance': 0.041881874203681946}",0.2252931296825409,0.6637144088745117,0.041881874203681946,0.06911059468984604,politics,0.6637144088745117
"Seems like good news from an efficiency / global warming perspective. Less so if, to you, single-family home = Amer… ","{'technology': 0.6906557679176331, 'finance': 0.16180866956710815, 'politics': 0.09673546254634857, 'wildlife': 0.0508001409471035}",0.6906557679176331,0.09673546254634857,0.16180866956710815,0.0508001409471035,technology,0.6906557679176331
Theresa May accused of being ‘Donald Trump’s mole’ in Europe after UK tries to water down EU climate change policy ,"{'politics': 0.9792835712432861, 'technology': 0.007584808859974146, 'wildlife': 0.007479419000446796, 'finance': 0.005652166903018951}",0.007584808859974146,0.9792835712432861,0.005652166903018951,0.007479419000446796,politics,0.9792835712432861
What the hell is wrong with u Trumpers ? Ozone pressing heavily ? Lack of oxygen due to Chinese global warming ?,"{'politics': 0.7792049646377563, 'wildlife': 0.10500360280275345, 'technology': 0.06863582879304886, 'finance': 0.047155577689409256}",0.06863582879304886,0.7792049646377563,0.047155577689409256,0.10500360280275345,politics,0.7792049646377563
G7 summit concludes with only G6 on #climate change: The Indian Economist  #environment More: ,"{'politics': 0.3763517737388611, 'wildlife': 0.2912811040878296, 'technology': 0.17911171913146973, 'finance': 0.1532554179430008}",0.17911171913146973,0.3763517737388611,0.1532554179430008,0.2912811040878296,politics,0.3763517737388611
"Daily #chemtrails in San Francisco, I wonder how that adds to fighting climate change? ","{'technology': 0.4424266517162323, 'wildlife': 0.25459566712379456, 'politics': 0.22112920880317688, 'finance': 0.08184840530157089}",0.4424266517162323,0.22112920880317688,0.08184840530157089,0.25459566712379456,technology,0.4424266517162323
I can hear the climate change goons screeching REEEEEEEE ,"{'politics': 0.5811375379562378, 'wildlife': 0.22318534553050995, 'technology': 0.14153748750686646, 'finance': 0.0541396401822567}",0.14153748750686646,0.5811375379562378,0.0541396401822567,0.22318534553050995,politics,0.5811375379562378
Experts fear “silent springs” as songbirds can’t keep up with climate change. ,"{'wildlife': 0.9943386316299438, 'technology': 0.0023231140803545713, 'politics': 0.0018335104687139392, 'finance': 0.0015046946937218308}",0.0023231140803545713,0.0018335104687139392,0.0015046946937218308,0.9943386316299438,wildlife,0.9943386316299438
CNNMoney: Little is known about how climate change regulation and green tech would impact exxonmobil. That could s… ,"{'technology': 0.8701208233833313, 'finance': 0.07985295355319977, 'politics': 0.03791562840342522, 'wildlife': 0.012110535986721516}",0.8701208233833313,0.03791562840342522,0.07985295355319977,0.012110535986721516,technology,0.8701208233833313
@BernBrigade @lumpylouise @AuntieMargot @cmac324 @jimmy_dore @SallyAlbright How is this addressing climate change?… ,"{'technology': 0.4064873456954956, 'politics': 0.2528170049190521, 'wildlife': 0.19194310903549194, 'finance': 0.14875257015228271}",0.4064873456954956,0.2528170049190521,0.14875257015228271,0.19194310903549194,technology,0.4064873456954956
"@TomiLahren Here is why we liberals care about climate change, guys. ","{'politics': 0.8523046374320984, 'wildlife': 0.06454354524612427, 'technology': 0.05293372645974159, 'finance': 0.030218034982681274}",0.05293372645974159,0.8523046374320984,0.030218034982681274,0.06454354524612427,politics,0.8523046374320984
Another deadly consequence of climate change: The spread of dangerous diseases,"{'wildlife': 0.4150770604610443, 'technology': 0.22810283303260803, 'finance': 0.1813274323940277, 'politics': 0.17549264430999756}",0.22810283303260803,0.17549264430999756,0.1813274323940277,0.4150770604610443,wildlife,0.4150770604610443
"Hello, today I'm going to talk about global warming. I will talk about the definition of global warming, current situation,","{'technology': 0.3813152611255646, 'politics': 0.24642398953437805, 'wildlife': 0.21846888959407806, 'finance': 0.15379191935062408}",0.3813152611255646,0.24642398953437805,0.15379191935062408,0.21846888959407806,technology,0.3813152611255646
"Underwater volcanoes, not climate change, reason behind melting of West Antarctic Ice Sheet . . . Haaa Ha

","{'technology': 0.3438463509082794, 'wildlife': 0.31672847270965576, 'politics': 0.19144555926322937, 'finance': 0.14797958731651306}",0.3438463509082794,0.19144555926322937,0.14797958731651306,0.31672847270965576,technology,0.3438463509082794
Opinion | Another deadly consequence of climate change: The spread of dangerous diseases ,"{'wildlife': 0.39234521985054016, 'technology': 0.22371749579906464, 'politics': 0.207044318318367, 'finance': 0.17689301073551178}",0.22371749579906464,0.207044318318367,0.17689301073551178,0.39234521985054016,wildlife,0.39234521985054016
"#NoSmokingCar
A very polluted city now a day cars smoke increase global warming. Please Drive electric cars @MahindraElctrc .","{'technology': 0.7400584816932678, 'politics': 0.12601670622825623, 'finance': 0.11043082922697067, 'wildlife': 0.023493915796279907}",0.7400584816932678,0.12601670622825623,0.11043082922697067,0.023493915796279907,technology,0.7400584816932678
UN chief urges action on climate change as Trump debates ,"{'politics': 0.5566067695617676, 'wildlife': 0.20956721901893616, 'technology': 0.1363363415002823, 'finance': 0.09748969972133636}",0.1363363415002823,0.5566067695617676,0.09748969972133636,0.20956721901893616,politics,0.5566067695617676
"#news On climate change, it’s Trump against the world ","{'politics': 0.913661003112793, 'wildlife': 0.03354068472981453, 'technology': 0.030976060777902603, 'finance': 0.021822260692715645}",0.030976060777902603,0.913661003112793,0.021822260692715645,0.03354068472981453,politics,0.913661003112793
How #climate change affects asthma: ,"{'wildlife': 0.28975871205329895, 'technology': 0.285965234041214, 'politics': 0.23632846772670746, 'finance': 0.18794764578342438}",0.285965234041214,0.23632846772670746,0.18794764578342438,0.28975871205329895,wildlife,0.28975871205329895
"When POTUS does not believe that climate change is real, it is very chilling. Pun intended..#ParisAgreement ","{'politics': 0.9058915376663208, 'wildlife': 0.034161921590566635, 'technology': 0.031015118584036827, 'finance': 0.028931444510817528}",0.031015118584036827,0.9058915376663208,0.028931444510817528,0.034161921590566635,politics,0.9058915376663208
@guardian Remember @realDonaldTrump about your golf course in Scotland when you're denying climate change… ,"{'politics': 0.8693287372589111, 'technology': 0.052127253264188766, 'wildlife': 0.04095187783241272, 'finance': 0.037592120468616486}",0.052127253264188766,0.8693287372589111,0.037592120468616486,0.04095187783241272,politics,0.8693287372589111
Laughing gas is seeping out of the Arctic thanks to climate change  via @qz,"{'wildlife': 0.43604350090026855, 'technology': 0.3050538897514343, 'politics': 0.14140185713768005, 'finance': 0.11750069260597229}",0.3050538897514343,0.14140185713768005,0.11750069260597229,0.43604350090026855,wildlife,0.43604350090026855
"You guys watching the climate change stuff in the news? Last time a celebrity pulled out of Paris, we got a leaked… ","{'politics': 0.6293604969978333, 'technology': 0.1687052994966507, 'wildlife': 0.13092190027236938, 'finance': 0.07101231068372726}",0.1687052994966507,0.6293604969978333,0.07101231068372726,0.13092190027236938,politics,0.6293604969978333
"*EVEN IF* climate change wasn’t real, acting as if it were would still immeasurably improve the world on many levels. There’s no downsides.","{'politics': 0.42048853635787964, 'technology': 0.21165508031845093, 'wildlife': 0.20052607357501984, 'finance': 0.1673303097486496}",0.21165508031845093,0.42048853635787964,0.1673303097486496,0.20052607357501984,politics,0.42048853635787964
"@TJackson432 @RichardDawkins Also, when something has scientific consensus that human influence on climate change h… ","{'technology': 0.3117045760154724, 'politics': 0.29981857538223267, 'wildlife': 0.25695401430130005, 'finance': 0.13152287900447845}",0.3117045760154724,0.29981857538223267,0.13152287900447845,0.25695401430130005,technology,0.3117045760154724
"Tackling climate change will boost economic growth, OECD says ","{'politics': 0.27870699763298035, 'finance': 0.2593371570110321, 'wildlife': 0.25526225566864014, 'technology': 0.2066936194896698}",0.2066936194896698,0.27870699763298035,0.2593371570110321,0.25526225566864014,politics,0.27870699763298035
@GingerConstruct Wasn't she and her husband supposed to save the world by focusing on climate change with her father?,"{'politics': 0.587735116481781, 'technology': 0.22611644864082336, 'finance': 0.10057011991739273, 'wildlife': 0.08557835966348648}",0.22611644864082336,0.587735116481781,0.10057011991739273,0.08557835966348648,politics,0.587735116481781
@realDonaldTrump Congratulations on escalating the real threat that is global warming. You might not care but some… ,"{'politics': 0.7582917809486389, 'technology': 0.11596401035785675, 'wildlife': 0.0670117661356926, 'finance': 0.058732517063617706}",0.11596401035785675,0.7582917809486389,0.058732517063617706,0.0670117661356926,politics,0.7582917809486389
"Without global warming no need for global taxes to fight it.
No taxes no World wide gov!

 ","{'politics': 0.48027950525283813, 'technology': 0.19470366835594177, 'wildlife': 0.18134155869483948, 'finance': 0.1436753273010254}",0.19470366835594177,0.48027950525283813,0.1436753273010254,0.18134155869483948,politics,0.48027950525283813
"@thehill Dear Anti-Semitic #UnitedNations,
If #CO2 causes 'climate change' then OUTLAW petroleum.… ","{'politics': 0.8567224144935608, 'technology': 0.06600765138864517, 'finance': 0.04365013539791107, 'wildlife': 0.033619750291109085}",0.06600765138864517,0.8567224144935608,0.04365013539791107,0.033619750291109085,politics,0.8567224144935608
"@climatebrad @elonmusk Musk prioritizes NewSpace over environment - look at him fundraise for climate change deniers
","{'technology': 0.49222368001937866, 'finance': 0.3514878749847412, 'politics': 0.14256854355335236, 'wildlife': 0.013719838112592697}",0.49222368001937866,0.14256854355335236,0.3514878749847412,0.013719838112592697,technology,0.49222368001937866
